Hook ID,Category,Hook Template,Example URL,Notes
STO_0151,STORYTELLING,"I am (insert name) (insert age) you might know me from my (insert accomplishment), (insert accomplishment), or (insert accomplishment).",https://www.instagram.com/p/DCN08rLTux3/,
STO_0152,STORYTELLING,"I was today years old when I found out that if you have (insert trait), (insert noun) will look really (insert adjective) on you.",https://www.instagram.com/p/DDu_J9ZytmA/,
STO_0153,STORYTELLING,People are shocked to hear that these are my natural (insert noun).,https://www.instagram.com/p/DEvMF5Kzqz7/,
STO_0154,STORYTELLING,Have you ever noticed that some (insert noun) feel (insert description) while others feel (insert description).,https://www.instagram.com/p/DIOy5C2A8sb/,
STO_0155,STORYTELLING,"This video got # of views, with a lot of (insert adjective) feedback. Let's try it out and see if it makes a difference to my (insert noun).",https://www.instagram.com/p/DFDQ99NuwNF/,
STO_0156,STORYTELLING,If you've ever come across one of my reels and thought (insert adjective) that woman/man has (insert adjective) (insert noun). But here's a little secret: my (insert noun) was not always like this.,https://www.instagram.com/p/DFYqX_gz5iD/,
STO_0157,STORYTELLING,"Welcome back to my (insert noun) series where I will be teaching you everything I know, no gatekeeping here.",https://www.instagram.com/p/DGTx0R1zU1v/,
STO_0158,STORYTELLING,After (insert time period) of having (insert bad result) come get my (insert noun) done with me.,https://www.instagram.com/p/DDf3qgvP54t/,
STO_0159,STORYTELLING,Hi I am (insert name) and I am a (insert negative label).,https://www.instagram.com/p/DGCMTIdpcvQ/,
STO_0160,STORYTELLING,Here is how I lost a (insert time frame) of my life.,https://www.instagram.com/p/DAQog1uPOrX/,
STO_0161,STORYTELLING,I feel really bad for saying this but sometimes you just need to (insert harsh truth).,https://www.instagram.com/p/DE-3lwtPE1v/,
STO_0162,STORYTELLING,As you may know I have been (insert action) to (insert dream result).,https://www.instagram.com/p/DF-_e2MNx8u/,
STO_0163,STORYTELLING,I (insert action) almost everyday for a week and here is what happened.,https://www.instagram.com/p/DCAJiSMPRyj/,
STO_0164,STORYTELLING,(insert action) everyday has literally changed my life. In,https://www.instagram.com/p/DBuHW1Io1H2/,
STO_0165,STORYTELLING,"I had this weird idea that if I added some (insert action), (insert action), (insert action), etc…",https://www.instagram.com/p/C-lMnQ4pCIs/,
STO_0166,STORYTELLING,"Did you know that if you combined (insert noun), (insert noun), (insert noun), etc…",https://www.instagram.com/p/C_tMbf_p4-Q/,
STO_0167,STORYTELLING,When you're sad but then you remember you have (insert noun).,https://www.instagram.com/p/DA1P8ANJxjv/,
STO_0168,STORYTELLING,I spent (insert price) on a (insert noun) here's all the (insert noun) I got.,https://www.instagram.com/p/DHHHlXnpG-a/,
STO_0169,STORYTELLING,You know those days where it feels like (insert scenario) well today was that day for me.,https://www.instagram.com/p/DHgZAkCRzQ7/,
STO_0170,STORYTELLING,"I have (inset amount of thing), (insert amount of time), and a pipe dream to get ready for (insert event).",https://www.instagram.com/p/DGLxdjvR3Se/,
STO_0171,STORYTELLING,So I was just (insert action) to do my (insert action) of the day when I saw that…,https://www.instagram.com/p/DIbTyiMyVek/,
STO_0172,STORYTELLING,Welcome back to another episode of (insert series name) where I (insert action).,https://www.instagram.com/p/DHrfrLyyevs/,
STO_0173,STORYTELLING,We are not even (insert time frame) into (insert year) and have gone from being a (insert before state) to (insert after state).,https://www.instagram.com/p/DFzAPKqsRip/,
STO_0174,STORYTELLING,I (insert action) but I don't have (insert noun).,https://www.instagram.com/p/DG3qeUpv--T/,
STO_0175,STORYTELLING,I worked (insert hours) in just (insert days) making all of this (insert noun) for my (insert noun).,https://www.instagram.com/p/DGMTIk2s5Bq/,
STO_0176,STORYTELLING,If you told (insert age) me that I wouldn't be a (insert title) I would probably tell you to go screw yourself.,https://www.instagram.com/p/DGPLfdUv5Zd/,
STO_0177,STORYTELLING,I (insert action) all of the (insert noun) you want with all the (insert adjective) that you need.,https://www.instagram.com/p/DGd_iXpxGxe/,
STO_0178,STORYTELLING,Someone just (insert negative result) my business.,https://www.instagram.com/p/DG3EbrsReCj/,
STO_0179,STORYTELLING,Can you please pack my (insert price) (insert noun) with me? Of course!,https://www.instagram.com/p/DFM4apJSCnJ/,
STO_0180,STORYTELLING,The ultimate assembly video of my (insert huge metric) (insert noun).,https://www.instagram.com/reel/DG6zBv9xjKN/?igsh=MWJ3YW04aG5idDc3NQ==,
STO_0181,STORYTELLING,I am on a journey to find the best (insert noun) for (insert target audience) and today we went to (insert,https://www.instagram.com/reel/DF0gUSRPywO/?igsh=dzYxc2I0amw2OHhr,
STO_0182,STORYTELLING,Here's how I made a wireless (insert noun) that is valued at (insert price).,https://www.instagram.com/p/DHgznKnCq0U/,
STO_0183,STORYTELLING,We pretty much (insert action) our entire (insert noun) into (insert noun).,https://www.instagram.com/p/DC-CO9QTF3R/,
STO_0184,STORYTELLING,X days/weeks/months/years ago I purchased (insert price) (insert noun) as a (insert label) with only a (insert price) deposit.,https://www.instagram.com/p/DHatudoNK8S/,
STO_0185,STORYTELLING,For our entire # year relationship my (insert person) has been hiding something pretty important from me.,https://www.instagram.com/p/DHsfGj6TGeA/,
STO_0186,STORYTELLING,I always had the biggest dream of (insert dream).,https://www.instagram.com/kelseypoulter/reel/DHoe6OgRf6-/,
STO_0187,STORYTELLING,(Insert noun) is cringe right now but let me tell you what a game changer it was for me.,https://www.instagram.com/p/DCmBEffyaPC/,
STO_0188,STORYTELLING,Hey everyone I am (insert name) I am (insert age) and I am starting a (insert business) from scratch.,https://www.instagram.com/p/DDEBm2jOYMG/,
STO_0189,STORYTELLING,I didn't realize how bad I lost myself.,https://www.instagram.com/p/DIU81u_pdBM/,
STO_0190,STORYTELLING,"I just left my (insert salary) a year new grad job, and now I am just a disappointment.",https://www.instagram.com/p/DIWt7j-O40r/,
STO_0191,STORYTELLING,"Me and my (insert person) are supposed to be (insert action), but instead we (insert action).",https://www.instagram.com/p/DHjhY8Vx2bw/,
STO_0192,STORYTELLING,(insert year) (insert occurrence).,https://www.instagram.com/ultimateivyleagueguide/reel/DBv1NuKOF7u/,
STO_0193,STORYTELLING,I think I got (insert verb).,https://www.instagram.com/p/DGN51kGIU51/,
STO_0194,STORYTELLING,My (insert person) wanted a (insert noun) for (insert event) so I said thanks for the suggestion but that’s not my vibe and made them (insert noun) instead.,https://www.instagram.com/p/DCmRfypJw93/,
STO_0195,STORYTELLING,I’ve (insert verb) this almost every single day of my entire life.,https://www.instagram.com/p/DGygqjJSIXS/,
STO_0196,STORYTELLING,Buying things I don’t need because I have adult money.,https://www.instagram.com/p/DFJZaQsS7f6/,
STO_0197,STORYTELLING,A fun fact about my (insert person) (insert name) is.,https://www.instagram.com/p/DIXslTXRPiZ/,
STO_0198,STORYTELLING,My entire life I grew up (insert adjective) and (insert adjective) it was just my (insert person) raising the # of,https://www.instagram.com/p/DI68Z2axGjl/,
STO_0199,STORYTELLING,I spent an entire (insert time) (insert verb) but was it a waste of time?,https://www.instagram.com/p/DExfsiBu1mI/,
STO_0200,STORYTELLING,I am about to go on the biggest bender of my entire life!,https://www.instagram.com/p/DI4JR8TOMdS/,
STO_0201,STORYTELLING,I think I am getting (insert verb) today.,https://www.instagram.com/p/DIyy31iILqd/,
STO_0202,STORYTELLING,Welcome back to me (insert verb) my (insert person) (insert noun).,https://www.instagram.com/p/DIwpRgJJQPs/,
STO_0203,STORYTELLING,I always wondered what it was like to (insert action).,https://www.instagram.com/p/DI1FPNwOoAk/,
STO_0204,STORYTELLING,So (insert time frame) ago me and my (insert person) had a little too much fun.,https://www.instagram.com/p/DGg5Lz2SN0T/,
STO_0205,STORYTELLING,Selling (insert noun) at (insert location) has made me more money than my (insert person/title) and today I am going to be investing that money into (insert noun).,https://www.instagram.com/p/DINf-krxetg/,
STO_0206,STORYTELLING,"Welcome back to day #, where I (insert verb) a (insert noun) everyday until I am (insert adjective)",https://www.instagram.com/p/DFGbEQTziGB/,
STO_0207,STORYTELLING,"(Insert person), (Insert person), or that one (Insert person) we just don’t have (insert title) like we did back then.",https://www.instagram.com/p/DG24V2LOxBj/,
STO_0208,STORYTELLING,Day # of trying to (insert action) all year.,https://www.instagram.com/p/DEOoZX_xFLz/,
STO_0209,STORYTELLING,This was the (insert noun) that changed my life forever.,https://www.instagram.com/p/DHm-oK2sa90/,
STO_0210,STORYTELLING,Over # of you saw this video.,https://www.instagram.com/p/DF8rBLCP4SG/,
STO_0211,STORYTELLING,Today I woke up and realized (insert realization).,https://www.instagram.com/p/DH-K4dER2wd/,
STO_0212,STORYTELLING,"I am (insert verb) a (insert noun), on my (insert noun).",https://www.instagram.com/p/DIz0whmxWk5/,
STO_0213,STORYTELLING,Remember that time you were (insert adjective) so you (insert action) but the moment (insert person) (insert verb) you (insert action).,https://www.instagram.com/p/DImOQx6TGCo/,
STO_0214,STORYTELLING,"Okay real talk, I wasn't always this (insert adjective).",https://www.instagram.com/p/DIgzMCWuK1l/,
STO_0215,STORYTELLING,Is it possible to stop (insert pain point) and (insert dream result) in (insert time frame) even if you’re in,https://www.instagram.com/p/DIH7JjItEK0/,
STO_0216,STORYTELLING,(insert question) I hate this question.,https://www.instagram.com/p/DIwy5TCT0SN/,
STO_0217,STORYTELLING,Last year I (insert verb) (insert noun) for (insert $).,https://www.instagram.com/p/DICMQXWOize/,
STO_0218,STORYTELLING,Let’s make (insert #) (insert noun).,https://www.instagram.com/p/DFRdOhxMQ9H/,
STO_0219,STORYTELLING,I had just (insert time) to (insert verb) (insert #) of (insert noun) for a (insert person). And you have until the end of the video to guess who they are for.,https://www.instagram.com/p/C6O91GDLbUc/,
STO_0220,STORYTELLING,"I only have (insert time) to finish over (insert number) of (insert noun) orders, including (insert number) of (insert noun), (insert number) of (insert noun), (insert number) of (insert noun), and (insert noun).",https://www.instagram.com/p/C7CMet3rNJG/,
STO_0221,STORYTELLING,I (insert verb) (insert number) (insert noun) and I had to throw (insert number) of them away.,https://www.instagram.com/p/DGGicrYRhyi/,
STO_0222,STORYTELLING,Have you ever seen (insert #) (insert noun) in one place?,https://www.instagram.com/p/DH2RXm7RTGT/,
STO_0223,STORYTELLING,I have a confession. I have no problem (insert verb) for my (insert noun) but it’s the process of actually (insert noun) that feels so (insert adjective).,https://www.instagram.com/p/DBrEouTxlUk/,
STO_0224,STORYTELLING,I am (insert age) and I have an identity crisis.,https://www.instagram.com/p/DBtZYwby3Nx/,
STO_0225,STORYTELLING,I have been a (insert title) for # years of my life I started when I was # years old working at (insert location/place) in (insert location).,https://www.instagram.com/p/DIo_nLOz7p1/,
STO_0226,STORYTELLING,When I was growing up one (insert noun) I always (insert verb) with my (insert person) was (insert noun).,https://www.instagram.com/p/DIv7DnJRg42/,
STO_0227,STORYTELLING,Once upon a time we bought a (insert noun) on (insert noun),https://www.instagram.com/p/DIgryegxxsB/,
STO_0228,STORYTELLING,If I want my (insert person) to be (insert dream result one day) that means I got to (insert action) now.,https://www.instagram.com/p/DIW2ZlcvlaG/,
STO_0229,STORYTELLING,Hi I am (insert name) and I have been secretly (insert action) for # years.,https://www.instagram.com/p/DIz_U_1NY5J/,
STO_0230,STORYTELLING,Can you name something more terrifying than a (insert person) with a (insert noun).,https://www.instagram.com/p/DH8UvF7NWHN/,
STO_0231,STORYTELLING,# months/years ago my friends and I started a (insert business). And it turned out to be the biggest (insert result).,https://www.instagram.com/p/DHHB_GOy09_/,
STO_0232,STORYTELLING,This is the ultimate assembly video of my (insert noun).,https://www.instagram.com/p/DG6zBv9xjKN/,
STO_0233,STORYTELLING,So (insert time) ago my (insert person) and I bought a (insert noun).,https://www.instagram.com/reel/DImqKRqy4xr/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,
STO_0234,STORYTELLING,I am on a journey to find the best (insert noun) for (insert person) and today we (insert action).,https://www.instagram.com/p/DF0gUSRPywO/,
STO_0235,STORYTELLING,This week I tried to see if I could (insert result) for all of my (insert noun) just by (insert action) the night before.,https://www.instagram.com/reel/DEIFRU_vg3e/?igsh=MXh6amc4enR3NGY3MA==,
STO_0236,STORYTELLING,In (insert year) I started (insert action) and I gave my life to (insert person).,https://www.instagram.com/reel/DEgeFb_Oj9J/?igsh=bjRnZWxjcTVzcm84,
STO_0237,STORYTELLING,I lied to the (insert person) who (insert action).,https://www.instagram.com/p/DExR-xeiVfp/,
STO_0238,STORYTELLING,Something I never thought I would have on my bingo card as a (insert title) was…,https://www.instagram.com/p/DIaBg2ySrJP/,
STO_0239,STORYTELLING,I had to spend (insert &) on this free (insert noun) before it even started.,https://www.instagram.com/p/DI_btRGiv_A/,
STO_0240,STORYTELLING,I just left my 9-5 corporate job to start my (insert business.,https://www.instagram.com/p/DFVkgfAPimi/,
STO_0241,STORYTELLING,I feel like # years ago I had my life together as a (insert title) but just slowly over time things have shifted.,https://www.instagram.com/p/DF8XdbERfjy/,
STO_0242,STORYTELLING,(insert year) I met my (insert person) when working at (insert job).,https://www.instagram.com/p/DHrK16iM1-B/,
STO_0243,STORYTELLING,My house has this weird (insert trait) and it’s haunted me ever since I first toured.,https://www.instagram.com/p/DI38P5ANOa1/,
STO_0244,STORYTELLING,My (insert person) and I moved in together and ended up losing (insert $).,https://www.instagram.com/reel/DG-uLBeuoQR/?igsh=MWwzNjBxbjJyNmthbg==,
STO_0245,STORYTELLING,X years ago we decided we wanted to know exactly where our (insert noun) was coming from.,https://www.instagram.com/reel/DGly7tKRY0I/?igsh=MXF0NWp1Y3Rhbnk3NQ==,
STO_0246,STORYTELLING,I made (insert $) doing (insert side hustle) as a side hustle.,https://www.instagram.com/reel/DI1s4r7pwHv/?igsh=MXN6dGU0aTRnNTZt,
STO_0247,STORYTELLING,I have no intention of…,https://www.instagram.com/reel/DImh0cbigz,
STO_0248,STORYTELLING,"Growing up my parents used to get upset when I (insert action), (insert action), or (insert action) they would get frustrated.",https://www.instagram.com/reel/DD25g3ayYbg/?igsh=MWV1NTZ5YnplZDRtcw==,
STO_0249,STORYTELLING,Hi my name is (insert name) and this is my home.,https://www.instagram.com/reel/DDDvhNoOKLU/?igsh=OHVvMjFxeXM0eTQy,
STO_0250,STORYTELLING,This is how much (insert adjective) (insert noun) cost me in (insert location) and a (insert age) (insert occupation).,https://www.instagram.com/reel/DHYDpXxzF1U/?igsh=MTVkMTdiNDA4ZTZ5ZA==,
STO_0251,STORYTELLING,"Nearly # years/months ago today I packed my bags and left for (insert location), thinking I would only be gone for (insert time).",https://www.instagram.com/reel/DEadcffulgR/?igsh=NmxmNGdteWZ1M3Fz,
STO_0252,STORYTELLING,"I am attempting to be the first person to (insert goal), day #.",https://www.instagram.com/reel/DB0ogikvRjL/?igsh=MW16d2lyOWd6OXNjeg==,
STO_0253,STORYTELLING,"When we first moved to the (insert location), my (insert person) bought a (insert noun) in (insert location).",https://www.instagram.com/reel/DINcg69x3zC/?igsh=NzdpZzI0eW02YTNq,
STO_0254,STORYTELLING,My (insert person) told me he/she wanted a (insert noun) and instead of waiting around I decided to build it right now.,https://www.instagram.com/reel/DD5GjKvx7d_/?igsh=dHh2bjJiczJ5b3pp,
STO_0255,STORYTELLING,"My parents had # sons/daughters/kids thiers me, my (insert person), and (insert person).",https://www.instagram.com/reel/DHIm7I7TAOU/?igsh=cnZlaGtkZWI3MXRk,
STO_0256,STORYTELLING,(insert time) I bought a (insert adjective) (insert noun) because it’s cheaper than a (insert adjective) (insert noun).,https://www.instagram.com/reel/DFA-_6rSp7Q/?igsh=OTFmZWR0N3pxeW8w,
STO_0257,STORYTELLING,"Did you know that if you wake up at (insert time), and (insert action)...",https://www.instagram.com/reel/DHCAe7lTiGn/?igsh=c2Z0ZXJxN2w0emFt,
STO_0258,STORYTELLING,I already know I am going to get a bunch of hate for this but the (insert noun) is getting taken out today.,https://www.instagram.com/reel/DGErAlDujW_/?igsh=ejJkNzY3Z3hxaTl4,
STO_0259,STORYTELLING,People know me for nearly losing (insert noun) and dying in (insert location).,https://www.instagram.com/reel/DCvyp8lqoSU/?igsh=a3psNnJvcWtrcnly,
STO_0260,STORYTELLING,"I am going to do it, i’m going to flip this… house.",https://www.instagram.com/reel/DGidAKiuEpN/?igsh=dWVkeDZkZmJ6dGEz,
STO_0261,STORYTELLING,"Dude, it’s day #. And I almost went (insert result).",https://www.instagram.com/reel/DDfST-vi3Vj/?igsh=N2V1ZmdpeDVpZ3Fl,
STO_0262,STORYTELLING,My (insert person) lives (insert exact number of miles) away from my house.,https://www.instagram.com/reel/DJAO6ULRkvZ/?igsh=MTN6eW1naTRyOGppbQ==,
STO_0263,STORYTELLING,Why am I (insert action) at # months pregnant?,https://www.instagram.com/reel/DCU89MNOr9z/?igsh=MThnZ2dhdTNpYXBmcw==,
STO_0264,STORYTELLING,Last year for (insert holiday) we (insert action).,https://www.instagram.com/reel/DDN6gx5NDIH/?igsh=MXJ1b2ZmMzhnd3R0aw==,
STO_0265,STORYTELLING,"We spent all day (insert action), burning through (insert metric) of (insert noun), and now I am having a fully blown (insert noun) choice crisis.",https://www.instagram.com/reel/DIN67zVzrrX/?igsh=MWpzYnluMmNranJhMQ==,
STO_0266,STORYTELLING,Day # of my (insert persons) room makeover. Which I kind of took to the extreme but let’s start from the beginning.,https://www.instagram.com/reel/DCuMERyPVD4/?igsh=Ynk1NndwZXA4aDdy,
STO_0267,STORYTELLING,Every year we make the questionable decision of (insert decision).,https://www.instagram.com/reel/DD1w5dTqaWa/?igsh=MWMyc3huc21kaHR3bg==,
STO_0268,STORYTELLING,This is what I (insert action) in a day as someone who is trying to (insert action) less and (insert action) more.,https://www.instagram.com/reel/DEqcQsap3cm/?igsh=OXRkcHN3Y3p5dGVx,
STO_0269,STORYTELLING,"I have been (insert title) for (insert time) now, and I have gained (insert #) of followers just by sharing (insert content type).",https://www.instagram.com/reel/DESlFyRSaeC/?igsh=MWxyNHowa2R2OTY0Mg==,
STO_0270,STORYTELLING,My (insert person) hasn't (insert action) in over # years.,https://www.instagram.com/reel/DItpYikupRg/?igsh=b2tnenZid2pnN21j,
STO_0271,STORYTELLING,# years ago my (insert person) and I started (insert action).,https://www.instagram.com/reel/DI5lkjpPfMn/?igsh=eXNzaWZmb3VjcGFw,
STO_0272,STORYTELLING,I have a problem. Which is that my (insert noun) it (insert pain point) and (insert pain point). So i’m going to build my own (insert noun) that has (insert benefit).,https://www.instagram.com/reel/DI6qlyqJ9WP/?igsh=N2szbnhja2o0ZWtu,
STO_0273,STORYTELLING,This week in fatherhood/motherhood I am please to report that I (insert result).,https://www.instagram.com/reel/DF3nqffSL7r/?igsh=MXdzMTk3bnQxOWwyeA==,
STO_0274,STORYTELLING,Some say the strongest bond is between (insert person) and his/her (insert person).,https://www.instagram.com/reel/DF9uy9DzyJW/?igsh=MTMwc2EzeWk2YmdudQ==,
STO_0275,STORYTELLING,"Hi i’m (insert name) and I am a (insert title), this is my (insert person) and he/she loves (insert noun).",https://www.instagram.com/reel/DGO2HGtOu-C/?igsh=MXAyZ2tzbWJyMW12Mw==,
STO_0276,STORYTELLING,"What is this massive stack of (insert noun) that I am holding in my hand, well it is the (insert noun) for the (insert number) of (insert noun) I have done this year.",https://www.instagram.com/reel/DDiXCKmurWf/?igsh=MTJiN2N1MGtvbnd0NQ==,
STO_0277,STORYTELLING,"I (insert traumatic event) at (insert age) but it’s what happened after that, that actually changed my life.",https://www.instagram.com/reel/DFGfX6NP6Pn/?igsh=bGlrYTZmNXhqenAy,
STO_0278,STORYTELLING,I was walking past this (insert store) when I say they had (insert noun).,https://www.instagram.com/reel/DGwAia_yWQT/?igsh=MWZjaXcxcXFlczZ3aA==,
STO_0279,STORYTELLING,Fourtnely my (insert person) and I have a tendency to be a little bit impulsive.,https://www.instagram.com/reel/DGNL0Buyid_/?igsh=ZGl5YmZ4bTJjdXNy,
STO_0280,STORYTELLING,Yesterday I (insert action) in (insert hours) and (insert minutes).,https://www.instagram.com/p/DJAIpU1N7b0/,
STO_0281,STORYTELLING,"Would you buy a house with no (insert noun), well my (insert person) did!",https://www.instagram.com/p/DDxL49LJwSV/,
STO_0282,STORYTELLING,How long does it take to catch (insert high number) of (insert noun)?,https://www.instagram.com/p/DIIU8EuRq_H/,
STO_0283,STORYTELLING,We got an insane deal on our (insert noun) a year ago because it needed to be (insert action).,https://www.instagram.com/reel/DHO0BEavIkr/?igsh=MWRhem4yYzA1Y2ExNw==,
STO_0284,STORYTELLING,There is a man/woman that comments on every single video I upload.,https://www.instagram.com/reel/DGc_8U7i-yF/?igsh=eDhpcG9rbGtrbzg4,
STO_0285,STORYTELLING,"Buying (insert noun) that need a lot of work, can work out in your favor.",https://www.instagram.com/reel/DCtwyViukxT/?igsh=emQxcTF1NGx5b2Zi,
STO_0286,STORYTELLING,In # days I am selling my (insert noun) and moving out of the country.,https://www.instagram.com/reel/DCimp5XxA7o/?igsh=MW9qc2hjZHRnMmZyZQ==,
STO_0287,STORYTELLING,I think of my (insert noun) as my own personal (insert noun).,https://www.instagram.com/reel/DHWAUjrROF4/?igsh=MWthZzBuMnVsZ3FzbA==,
STO_0288,STORYTELLING,"It’s been (insert time) since I bought my dream (insert noun), and I want to take you through what the last (insert time) has been like.",https://www.instagram.com/reel/DFlD6AYyyHm/?igsh=em1hbXI2enF1MTBm,
STO_0289,STORYTELLING,(insert $) home (insert bad result) in just # time/months.,https://www.instagram.com/reel/DGKGa06O7a_/?igsh=bHdsa2lobXNxMmth,
STO_0290,STORYTELLING,Come with me to (insert action) the (insert title) didn't (insert action).,https://www.instagram.com/reel/DEydm_GP0B8/?igsh=MWY1OTBpMmd0MXk2dg==,
STO_0291,STORYTELLING,I am revmong all my (insert noun) friendly upgrades before we (insert action). Today we are removing (insert noun).,https://www.instagram.com/reel/DAXBKELOkLP/?igsh=MmloOHc1bXM5cHhh,
STO_0292,STORYTELLING,Let’s try to unclog a (insert noun).,https://www.instagram.com/reel/DGUOKrcRFKT/?igsh=MXBjZWFrZGs3Mzl6dA==,
STO_0293,STORYTELLING,This is what my morning looks like while (insert situation).,https://www.instagram.com/reel/DExrL91JUcS/?igsh=MWN6anA2dnhhamoyZg==,
STO_0294,STORYTELLING,Last night at around (insert time) (insert person) began textbook stage one (insert scenario).,https://www.instagram.com/reel/DGludzMRqVt/?igsh=MWRpMmNqY21xYmtpOA==,
STO_0295,STORYTELLING,After many years of total neglect my basement is finally getting much needed TLC.,https://www.instagram.com/reel/DFTWF7opT4B/?igsh=MTc1eG54cHkzdzhlNw==,
STO_0296,STORYTELLING,How (insert action) ended with a (insert person) at my house telling me how lucky we are that (insert accident) didn't happen.,https://www.instagram.com/reel/DG6_U-JxKtt/?igsh=am9wbnJ4b2JjMjcx,
STO_0297,STORYTELLING,Customer called me up because they had (insert situation) and wanted it (insert result) immediately.,https://www.instagram.com/reel/DEOTavZx5TX/?igsh=MTRkN3AyaDNlaTB0eg==,
STO_0298,STORYTELLING,While my kids were taking a nap I went to (insert action) when I realized (insert realization).,https://www.instagram.com/reel/DE3A6-up1Nd/?igsh=cHRuZWs4eW9qbmw0,
STO_0299,STORYTELLING,My one goal this year was to showcase just how interesting (insert noun) is.,https://www.instagram.com/reel/DEDVhdrSfbP/?igsh=NDVha25oZ2V2M2c2,
STO_0300,STORYTELLING,"I don’t usually cry, but yesterday I did. And it wasn’t because of (insert reason).",https://www.instagram.com/reel/DBWgXXAvUh3/?igsh=MXdpcHgxdGlodXVrZw==,
STO_0301,STORYTELLING,You know when I started making (insert noun) I should have known this day would come.,https://www.instagram.com/reel/DJANvPCTbH_/?igsh=MTJrYnFsZWVuY2w4eg==,
STO_0302,STORYTELLING,I got a (insert noun) and it did not turn out to be what I expected.,https://www.instagram.com/reel/DHCVNTcy1NM/?igsh=ajFvdjNodHhwNDZ5,
STO_0303,STORYTELLING,About a (insert time) ago I got in trouble for having too many (insert nouns).,https://www.instagram.com/reel/DB9kycqyic8/?igsh=b3EyYWY3bHFnenp2,
STO_0304,STORYTELLING,I baited this (insert google rating) (insert title) with this (insert noun) in excellent condition to see if they would rip me off.,https://www.instagram.com/reel/DDLA77-SKTM/?igsh=NGg4aGJmZmU5ODJ2,
STO_0305,STORYTELLING,I took my (insert person) to (insert location) to try this (insert noun) and it actually caught something.,https://www.instagram.com/reel/DFG8vSONo9f/?igsh=MWUxdWx5eXJpeThmbA==,
STO_0306,STORYTELLING,I opened up a (insert business/store) in the middle of (insert location) and I can’t believe how much money I made.,https://www.instagram.com/reel/DDr63MGOLsK/?igsh=MTZxanR2MjdobzJvNw==,
STO_0307,STORYTELLING,I took a (insert hour) and (insert minute) (insert noun) to (insert location) and here’s how it went.,https://www.instagram.com/reel/DCke9dGx-7G/?igsh=MXZqMmZkMTJ4dG1ydQ==,
STO_0308,STORYTELLING,"(insert verb) (insert noun), (insert action), and don’t",https://www.instagram.com/reel/DGOH0THO,
STO_0309,STORYTELLING,This is life as a (insert noun) addict part (insert #).,https://www.instagram.com/reel/DCno0FUObFN/?igsh=Mm1seHZxMWpnMm5o,
STO_0310,STORYTELLING,Welcome back to the journey of how I got (insert result).,https://www.instagram.com/reel/DFvWgldxb80/?igsh=enZpOWhjaWpicjRm,
STO_0311,STORYTELLING,Come take a (insert noun) with me that I did not (insert action) for at all.,https://www.instagram.com/reel/DEArdkWRoI3/?igsh=MThiaXZ2dnBhdjR0cQ==,
STO_0312,STORYTELLING,It’s been (insert time) since I have seen myself with (insert feature) and that’s all about to change.,https://www.instagram.com/reel/C48sQQpI5aS/?igsh=MTIzNGduZmEzYzRudA==,
STO_0313,STORYTELLING,"This was me when I was (insert pain point), (insert pain point), and (insert pain point).",https://www.instagram.com/reel/C5TmBcrrTxF/?igsh=MTlveW5uOWU5aW9wbg==,
STO_0314,STORYTELLING,"From being (insert state), to (insert state), back to (insert state), to (insert state), to now being (insert current state) in (insert time) I have built tons of knowledge when it comes to (insert result).",https://www.instagram.com/reel/C8Zs6wqx2bi/?igsh=ZzU5MHI2NGFzeGxj,
STO_0315,STORYTELLING,I have (insert event) in (insert time) and I have not started (insert action). And if I don’t do well I have to (insert consequence).,https://www.instagram.com/reel/DDubxvxpHc1/?igsh=OWc0cXpuZmx6NG1h,
STO_0316,STORYTELLING,Today I am eating like (insert person) for the full day and I am going to see how much weight I gain by the end of the day.,https://www.instagram.com/reel/DIohXabuCQd/?igsh=MTlsNWhhcjhrZzl4cg==,
STO_0317,STORYTELLING,(insert time ago) my (insert person) (insert action) when my (insert person) passed away.,https://www.instagram.com/reel/DEpFrpHRKBN/?igsh=eDhxa2hibWllMGE4,
STO_0318,STORYTELLING,(insert time) I started accepting the choice to (insert drastic change).,https://www.instagram.com/reel/DHrVRsRyA1t/?igsh=MXU0MTF6dXRpNndsbA==,
STO_0319,STORYTELLING,"2 years, no (insert noun), and today’s the first time I get to use (insert noun).",https://www.instagram.com/reel/DHlvQJEpYK1/?igsh=MTgxcXRpNWlrc2Qzcg==,
STO_0320,STORYTELLING,Does this stuff actually work?,https://www.instagram.com/reel/DHrP6IqyOPT/?igsh=MW5iMWQ1NWRjN3lvbA==,
STO_0321,STORYTELLING,I gained (insert pounds/kilos) during (insert life event).,https://www.instagram.com/reel/DG1ZicxMEJo/?igsh=aHZpN2kzamxibXI1,
STO_0322,STORYTELLING,"I am letting (insert business type) companies, control my (insert noun).",https://www.instagram.com/reel/DBUGNe5Pn5g/?igsh=aWNqYnEzYnphcHBx,
STO_0323,STORYTELLING,So I am (insert age) and I work nights at (insert store),https://www.instagram.com/reel/DIW6N1gto6,
STO_0324,STORYTELLING,So it’s been a week and I am already on (insert number) of followers.,https://www.instagram.com/reel/DI6pGLUN66W/?igsh=eWJmMTU4eW9jZ21j,
STO_0325,STORYTELLING,So when I was (insert age) I started taking (insert noun) and at (insert age) I had to (insert action).,https://www.instagram.com/reel/DC2Mg4ON1m0/?igsh=N2R6aW10MHo5NTA4,
